"","diff","lwr","upr","p adj"
"2016-2007",2.0299625468169,0.730580916140473,3.32934417749333,5.24495478593234e-06
"2017-2007",1.73062823414238,0.449744082943436,3.01151238534133,0.000283380275633127
"2018-2007",1.90262172284686,0.60324009217043,3.20200335352329,3.5995954221657e-05
"2019-2007",2.00000000000042,0.700618369323988,3.29938163067685,8.34592530174483e-06
"2009-2008",0.808272527866242,-0.511653959785678,2.12819901551816,0.828700354795
"2010-2008",0.955056179775271,-0.344325450901159,2.2544378104517,0.510043879488689
"2011-2008",1.54307116104883,0.243689530372403,2.84245279172526,0.00404664352653383
"2012-2008",1.10644380037345,-0.174440350825491,2.3873279515724,0.202479780155192
"2013-2008",0.966292134831429,-0.333089495845001,2.26567376550786,0.485763013599468
"2014-2008",1.93632958801513,0.636947957338699,3.23571121869156,2.18857767462222e-05
"2015-2008",2.74054344420088,1.42061695654896,4.0604699318528,2.43101094810072e-11
"2016-2008",2.23970037453196,0.940318743855534,3.53908200520839,1.67915793047868e-07
"2017-2008",1.94036606185744,0.659481910658498,3.22125021305639,1.35227009253613e-05
"2018-2008",2.11235955056192,0.812977919885491,3.41174118123835,1.41144655363412e-06
"2019-2008",2.20973782771548,0.910356197039049,3.50911945839191,2.80125988960656e-07
"2010-2009",0.146783651909029,-1.17314283574289,1.46671013956095,1
"2011-2009",0.73479863318259,-0.585127854469329,2.05472512083451,0.920869501289179
"2012-2009",0.298171272507211,-1.00354971121335,1.59989225622778,0.999999730794228
"2013-2009",0.158019606965187,-1.16190688068673,1.47794609461711,0.999999999998592
"2014-2009",1.12805706014889,-0.191869427503033,2.44798354780081,0.21920800001063
"2015-2009",1.93227091633464,0.59211449133384,3.27242734133544,5.49442802763034e-05
"2016-2009",1.43142784666572,0.111501359013802,2.75135433431764,0.0174007656467711
"2017-2009",1.1320935339912,-0.169627449729365,2.43381451771177,0.192242147876495
"2018-2009",1.30408702269568,-0.0158394649562403,2.6240135103476,0.05744999273505
"2019-2009",1.40146529984924,0.0815388121973175,2.72139178750116,0.0234093102258318
"2011-2010",0.588014981273561,-0.711366649402868,1.88739661194999,0.990959572044708
"2012-2010",0.151387620598182,-1.12949653060076,1.43227177179713,0.999999999998935
"2013-2010",0.0112359550561578,-1.28814567562027,1.31061758573259,1
"2014-2010",0.981273408239858,-0.318108222436572,2.28065503891629,0.453798790838511
"2015-2010",1.78548726442561,0.465560776773692,3.10541375207753,0.000275584185215894
"2016-2010",1.28464419475669,-0.014737435919737,2.58402582543312,0.057018109403383
"2017-2010",0.985309882082172,-0.295574269116773,2.26619403328112,0.415713280154638
"2018-2010",1.15730337078665,-0.14207825988978,2.45668500146308,0.158718578317762
"2019-2010",1.25468164794021,-0.0446999827362218,2.55406327861664,0.0738806177740162
"2012-2011",-0.436627360675379,-1.71751151187432,0.844256790523566,0.999809238079298
"2013-2011",-0.576779026217404,-1.87616065689383,0.722602604459026,0.99283910280095
"2014-2011",0.393258426966296,-0.906123203710133,1.69264005764273,0.999970069957108
"2015-2011",1.19747228315205,-0.122454204499869,2.51739877080397,0.135452481944845
"2016-2011",0.696629213483131,-0.602752417193298,1.99601084415956,0.944018604142646
"2017-2011",0.39729490080861,-0.883589250390334,1.67817905200756,0.999955730140971
"2018-2011",0.569288389513089,-0.730093241163341,1.86867002018952,0.993901920549144
"2019-2011",0.666666666666647,-0.632714964009783,1.96604829734308,0.963664142815117
"2013-2012",-0.140151665542025,-1.42103581674097,1.14073248565692,1
"2014-2012",0.829885787641675,-0.450998363557269,2.11076993884062,0.748225083198983
"2015-2012",1.63409964382743,0.332378660106864,2.935820627548,0.00141152547259682
"2016-2012",1.13325657415851,-0.147627577040434,2.41414072535746,0.167700828415005
"2017-2012",0.833922261483989,-0.428193341559546,2.09603786452753,0.715791169131769
"2018-2012",1.00591575018847,-0.274968401010477,2.28679990138741,0.373690525510405
"2019-2012",1.10329402734203,-0.177590123856919,2.38417817854097,0.206873545153658
"2014-2013",0.9700374531837,-0.32934417749273,2.26941908386013,0.47772186460822
"2015-2013",1.77425130936945,0.454324821717535,3.09417779702137,0.000319628321407084
"2016-2013",1.27340823970053,-0.0259733909758948,2.57278987037696,0.0629150512052022
"2017-2013",0.974073927026014,-0.306810224172931,2.25495807822496,0.439350446952116
"2018-2013",1.14606741573049,-0.153314214945937,2.44544904640692,0.171981459734426
"2019-2013",1.24344569288405,-0.0559359377923796,2.54282732356048,0.0811909542304743
"2015-2014",0.804213856185754,-0.515712631466165,2.12414034383767,0.834921915421225
"2016-2014",0.303370786516835,-0.996010844159595,1.60275241719326,0.999999623247098
"2017-2014",0.00403647384231398,-1.27684767735663,1.28492062504126,1
"2018-2014",0.176029962546792,-1.12335166812964,1.47541159322322,0.999999999984015
"2019-2014",0.27340823970035,-1.02597339097608,1.57278987037678,0.999999940778878
"2016-2015",-0.500843069668919,-1.82076955732084,0.819083417983,0.999090506427967
"2017-2015",-0.80017738234344,-2.10189836606401,0.501543601377126,0.823869918798092
"2018-2015",-0.628183893638962,-1.94811038129088,0.691742594012958,0.983768899876557
"2019-2015",-0.530805616485404,-1.85073210413732,0.789120871166515,0.997980742041595
"2017-2016",-0.299334312674521,-1.58021846387347,0.981549838524424,0.999999616953833
"2018-2016",-0.127340823970043,-1.42672245464647,1.17204080670639,1
"2019-2016",-0.0299625468164848,-1.32934417749291,1.26941908385994,1
"2018-2017",0.171993488704478,-1.10889066249447,1.45287763990342,0.999999999986511
"2019-2017",0.269371765858036,-1.01151238534091,1.55025591705698,0.999999941347415
"2019-2018",0.0973782771535578,-1.20200335352287,1.39675990782999,1
